,logFC,logCPM,PValue,FDR
hsa-miR-6784-5p,0.57019719800154,5.66974263373361,0.15122125117006,0.955651003095384
hsa-miR-6504-3p,-0.755969907671628,5.98281328933609,0.154116521138385,0.955651003095384
hsa-miR-202-5p,-0.702217261545581,12.0623503597894,0.154561747625908,0.955651003095384
hsa-miR-374a-3p,-1.03529502232323,4.71199463450324,0.154578604295778,0.955651003095384
hsa-miR-181a-2-3p,-0.550864486489183,5.75004482836875,0.154597160880969,0.955651003095384
hsa-miR-2681-5p,-0.528547166940431,5.5174955270057,0.155162989530463,0.955651003095384
hsa-miR-136-5p,-0.616929167281748,5.35782499892284,0.155286266124464,0.955651003095384
hsa-miR-23a-5p,0.486371453170389,6.97892077054831,0.155570031630725,0.955651003095384
hsa-miR-8080,-0.515694715159466,5.69920563106194,0.155886446536636,0.955651003095384
hsa-miR-1321,0.669689429014312,4.75519134088334,0.156934975874491,0.955651003095384
hsa-miR-29a-3p,-0.596123763314073,11.3114909098818,0.157642559508079,0.955651003095384
hsa-miR-3689f,0.562206394665901,5.40763577674078,0.157876696850908,0.955651003095384
hsa-miR-4446-3p,0.473977629692593,6.33024622866506,0.15806653092948,0.955651003095384
hsa-miR-4646-5p,-0.711464927815515,5.09098399067407,0.160423311821033,0.955651003095384
hsa-miR-323a-5p,0.505901083066957,7.41694182378739,0.160436013331135,0.955651003095384
hsa-miR-4321,-0.599524752643232,6.97919086027362,0.160647932718259,0.955651003095384
hsa-miR-3178,-0.45093838925262,6.93029328350918,0.160984532809683,0.955651003095384
hsa-miR-5089-3p,-0.689524822146021,7.64227718340606,0.161125488570236,0.955651003095384
hsa-miR-1183,0.485451402634492,5.29713385572197,0.161796322459736,0.955651003095384
hsa-miR-493-5p,-0.515980203995244,8.11583521187892,0.161979002345496,0.955651003095384
hsa-miR-4999-3p,-0.849590050380482,5.39254274930898,0.163283921437494,0.955651003095384
hsa-miR-381-5p,0.571215444216269,7.53897573503991,0.163337657872187,0.955651003095384
hsa-miR-607,-0.670035355145069,4.61754769472971,0.164183539525439,0.955651003095384
hsa-miR-124-3p,0.479039936107182,6.0560092913991,0.164322675910891,0.955651003095384
hsa-miR-4638-5p,0.481749841661776,7.95855366457102,0.164827298636338,0.955651003095384
hsa-miR-188-5p,0.571792278301856,5.03100242418505,0.165119364207018,0.955651003095384
hsa-miR-26a-5p,-0.59261252259404,12.8844654179357,0.166154613805594,0.955651003095384
hsa-miR-4650-5p,0.668612645903695,4.98857078855666,0.166795572957072,0.955651003095384
hsa-miR-1913,-0.572040700388252,6.6795600158197,0.167845561897864,0.955651003095384
hsa-miR-548al,0.621666928332338,4.906852504786,0.168079449336,0.955651003095384
hsa-miR-1322,0.649216569694618,4.6549338020416,0.168607003482992,0.955651003095384
hsa-miR-711,-0.464123945862926,5.74207583637455,0.170342979649042,0.955651003095384
hsa-miR-574-3p,-0.552199304834171,8.3525843309655,0.17064782242697,0.955651003095384
hsa-miR-4315,0.589929492760409,8.7740553672801,0.171068128597556,0.955651003095384
hsa-let-7b-5p,-0.584058515891097,16.373321548206,0.171208829308581,0.955651003095384
hsa-miR-451b,-0.910841191220013,5.74615293048059,0.17135741682539,0.955651003095384
hsa-miR-7848-3p,0.478277398551728,5.88931971037754,0.171364669790926,0.955651003095384
hsa-miR-22-3p,-0.56992437036155,9.44246679522128,0.171498906933708,0.955651003095384
hsa-miR-211-3p,0.484669958125039,5.91151688882527,0.171742942348752,0.955651003095384
hsa-miR-3612,0.502190555848823,5.57275145998553,0.171813948358268,0.955651003095384
hsa-miR-124-5p,-0.69196862080177,7.1486064638087,0.171818417487787,0.955651003095384
hsa-miR-7855-5p,-0.41768291326923,6.69390050159997,0.173246637055763,0.955651003095384
hsa-miR-125b-5p,-0.648691817544875,13.1702795544573,0.173391308835278,0.955651003095384
hsa-miR-4689,-0.527169171904269,6.15843637497653,0.173442429121969,0.955651003095384
hsa-miR-6515-3p,0.948522579152154,8.80966304882746,0.173725646304586,0.955651003095384
hsa-miR-504-5p,-0.659509889932784,7.19682542096035,0.17382745424007,0.955651003095384
hsa-miR-221-5p,0.697380052375712,4.51864649179479,0.174106820054004,0.955651003095384
hsa-miR-6800-5p,-0.743622199422955,7.93988249763403,0.174269489211747,0.955651003095384
hsa-miR-151a-3p,-0.566938779175941,11.5334638763315,0.174510807252432,0.955651003095384
hsa-miR-5087,0.487463260702586,5.72890331712887,0.176062878906572,0.955651003095384
hsa-miR-1264,0.511301808566222,5.3498969698568,0.176359519654659,0.955651003095384
hsa-miR-378a-5p,-0.657799307332568,5.40955597281034,0.177766755744831,0.955651003095384
hsa-miR-365b-5p,0.889769571815699,5.08849919484476,0.178531053309427,0.955651003095384
hsa-miR-6829-3p,-0.621499207422522,6.23528663639319,0.178656754595897,0.955651003095384
hsa-miR-548as-5p,-0.941888857844445,4.24444288234269,0.179428556734418,0.955651003095384
hsa-miR-5703,0.713806260664567,6.78458746600514,0.179540741184618,0.955651003095384
hsa-miR-4251,-0.746218964769899,6.02353649649837,0.179682432163636,0.955651003095384
hsa-miR-328-3p,-0.520095520958748,8.68241462555633,0.17986624138096,0.955651003095384
hsa-miR-298,-0.513632248226446,7.69207368645958,0.17992206660583,0.955651003095384
hsa-miR-2681-3p,0.469987759362475,6.3552736658269,0.180446275127906,0.955651003095384
hsa-miR-4775,0.739362314566849,6.09987454913871,0.181136527005305,0.955651003095384
hsa-miR-670-5p,0.680277225187653,7.46539511056435,0.181215223002399,0.955651003095384
hsa-miR-4441,-0.697699453589433,4.99184551298067,0.181735512432345,0.955651003095384
hsa-miR-614,-0.743746969063876,11.0159046559906,0.18283992379984,0.955651003095384
hsa-miR-6507-5p,-0.795181223246695,5.88750581201527,0.182939498060375,0.955651003095384
hsa-let-7a-5p,-0.582860273770473,16.1369082507601,0.183353441772658,0.955651003095384
hsa-miR-4757-3p,-0.700526091946842,5.99695779296129,0.183669850012261,0.955651003095384
hsa-miR-5096,0.473481450817975,5.60835822368489,0.18375642449322,0.955651003095384
hsa-miR-378b,0.660546369868858,4.44567419920839,0.184034002618452,0.955651003095384
hsa-miR-30e-5p,-0.586708264850969,10.9193699833752,0.184814870763077,0.955651003095384
hsa-miR-764,0.468611980612237,6.35511450540065,0.184899575965632,0.955651003095384
hsa-miR-30b-3p,0.485782366539147,5.3687190078169,0.185172724950636,0.955651003095384
hsa-miR-3134,-0.943539403016147,4.36816434455486,0.185230709923476,0.955651003095384
hsa-miR-6801-5p,-0.629373856676867,5.90433423553133,0.185426562486738,0.955651003095384
hsa-miR-4655-3p,-0.45971809422589,9.04172060538962,0.185431538008368,0.955651003095384
hsa-miR-6852-3p,-1.07154710242036,5.04921208957895,0.186304182929365,0.955651003095384
hsa-miR-412-5p,0.497398321613251,5.52426868536444,0.186419382468635,0.955651003095384
hsa-miR-3661,-0.532845318169718,6.45601422035153,0.186719805987521,0.955651003095384
hsa-miR-6794-3p,-0.55188088401221,7.60780513083497,0.187634462249535,0.955651003095384
hsa-miR-4786-3p,-0.454578734847921,5.99167868205882,0.187755072252585,0.955651003095384
hsa-miR-22-5p,0.53444918430455,6.24437945638929,0.187970831269076,0.955651003095384
hsa-miR-606,-0.66703892646472,5.06232329172649,0.189264820748488,0.955651003095384
hsa-miR-1292-5p,-0.420106343538698,8.47821236323742,0.189630993828629,0.955651003095384
hsa-miR-6511a-3p,-1.09142033823618,4.50978089185043,0.189708340587684,0.955651003095384
hsa-miR-7706,0.625696269665531,5.376766126914,0.190485076595176,0.955651003095384
hsa-miR-1911-3p,-0.876840234790148,5.20549238369211,0.190634930394266,0.955651003095384
hsa-miR-6736-3p,-0.505972446751974,5.83645891767869,0.190682001906965,0.955651003095384
hsa-miR-7160-5p,0.436557663224828,7.36905253471554,0.191233337300425,0.955651003095384
hsa-miR-335-5p,-0.520161231759561,7.58581852706843,0.191615752981952,0.955651003095384
hsa-miR-4506,0.436903132361433,6.18143961973519,0.192025161513161,0.955651003095384
hsa-miR-25-3p,-0.489655669489733,11.9161260869669,0.193115616374983,0.955651003095384
hsa-miR-4647,-0.601677575147758,5.84738103830528,0.193338832398979,0.955651003095384
hsa-miR-3974,0.515914372699767,10.0250389844641,0.193376027919079,0.955651003095384
hsa-miR-6088,-0.671866314587367,7.76813935768844,0.193716971454069,0.955651003095384
hsa-miR-6738-3p,-0.976320772433939,4.48851713703803,0.193859692844614,0.955651003095384
hsa-miR-3157-3p,0.645445849588722,6.76190374396469,0.194144649912199,0.955651003095384
hsa-miR-146a-5p,-0.46766670033503,10.7745899539466,0.195448303267692,0.955651003095384
hsa-miR-4487,-0.456334888283137,6.64248788285383,0.196412751636546,0.955651003095384
hsa-miR-4651,0.538135492636891,8.21096756416372,0.196770317581196,0.955651003095384
hsa-miR-4457,-0.62747741120963,5.73826201390123,0.197561515843615,0.955651003095384
hsa-miR-7153-3p,0.476375056264895,5.05445688720644,0.198109024325087,0.955651003095384
hsa-miR-6798-5p,0.506367284321441,6.53721706731026,0.198163562886847,0.955651003095384
hsa-miR-4733-5p,0.40984762983201,6.72171206345865,0.198666401102952,0.955651003095384
hsa-miR-3591-5p,0.798592074261558,4.81546159922859,0.198693216382013,0.955651003095384
hsa-miR-6740-5p,-0.447386893879901,5.34962958461248,0.199045877768707,0.955651003095384
hsa-miR-542-5p,-0.447837798189647,8.1011591185844,0.200069187220876,0.955651003095384
hsa-miR-4708-3p,0.514735747775301,5.7546816767452,0.20032436531286,0.955651003095384
hsa-miR-1252-3p,0.50799960686379,5.86793676835353,0.200878437717335,0.955651003095384
hsa-miR-326,0.49210196598084,8.27905479981633,0.201218079764933,0.955651003095384
hsa-miR-2277-5p,0.47865223929912,6.2331002602503,0.201710174413454,0.955651003095384
hsa-miR-6765-3p,0.46027361099026,5.72200174226616,0.201858661206813,0.955651003095384
hsa-miR-6133,0.491028906330644,7.71097669401717,0.202118720702942,0.955651003095384
hsa-miR-6856-3p,0.554888659903403,5.31927434005552,0.202125971047537,0.955651003095384
hsa-miR-4765,0.420484797451561,6.15024354904025,0.202905194315299,0.955651003095384
hsa-miR-5699-5p,-0.476112015975381,7.3024315097009,0.203051670919137,0.955651003095384
hsa-miR-134-3p,0.417803176949841,5.64573160111939,0.203455828781204,0.955651003095384
hsa-miR-4482-5p,-0.458464420486004,9.40376078042061,0.204035705459491,0.955651003095384
hsa-let-7a-2-3p,0.549613784358392,5.8540315728723,0.205050882265262,0.955651003095384
hsa-miR-1295a,0.591236404573989,5.2787312083608,0.205518927217105,0.955651003095384
hsa-miR-342-3p,-0.436550064343186,9.00410944842528,0.2055518349235,0.955651003095384
hsa-miR-432-3p,-0.4912811133046,7.68499453067541,0.206353698406534,0.955651003095384
hsa-miR-371b-5p,-0.989143236278546,4.83807615915022,0.207180592651494,0.955651003095384
hsa-miR-450b-5p,-0.488923144363356,9.74713759627851,0.207649004680261,0.955651003095384
hsa-miR-6724-5p,-0.488150728122104,7.90265618268166,0.208363422426259,0.955651003095384
hsa-miR-493-3p,-0.631176455465709,5.76109343753441,0.208486754650988,0.955651003095384
hsa-miR-1273f,-1.01518281945945,4.5239283746529,0.208508408242557,0.955651003095384
hsa-miR-202-3p,-0.690984141532192,13.039757603849,0.208522495353691,0.955651003095384
hsa-miR-371b-3p,-0.569912447040352,4.81111890084031,0.208678878096113,0.955651003095384
hsa-miR-374b-5p,-1.0006694119925,4.72715740983339,0.208804874247135,0.955651003095384
hsa-miR-6722-3p,0.432739663516031,7.0760401589831,0.209133805371439,0.955651003095384
hsa-miR-548v,0.77476305752373,5.22652506509804,0.209447649228539,0.955651003095384
hsa-miR-4642,-0.578075165630691,7.61894028069385,0.209923566128581,0.955651003095384
hsa-miR-4515,-0.532523674261704,7.6000623067052,0.209975825577345,0.955651003095384
hsa-miR-3605-5p,0.510285457559027,5.08544359426069,0.21067571352181,0.955651003095384
hsa-miR-611,-0.400098362739821,6.44057401411388,0.211630783653624,0.955651003095384
hsa-miR-5702,0.612035829038152,4.97641037711498,0.21186506786407,0.955651003095384
hsa-miR-512-3p,0.573342979943312,6.45755470293049,0.212109048675343,0.955651003095384
hsa-miR-4671-5p,0.428681218610429,6.73508106694938,0.212339251824544,0.955651003095384
hsa-miR-15a-5p,-0.638728425151598,8.8448373228657,0.213205821683665,0.955651003095384
hsa-miR-4700-3p,0.50759128823413,8.03291457005182,0.213479455853877,0.955651003095384
hsa-miR-6736-5p,0.54432815550892,8.85949905062923,0.213710081385297,0.955651003095384
hsa-miR-1271-5p,-1.12986201786908,5.34937296185162,0.213848398645856,0.955651003095384
hsa-miR-1224-3p,-0.608987736853649,6.97459735929758,0.213850083888079,0.955651003095384
hsa-miR-6722-5p,0.457056391491794,9.52765134767098,0.214590390119257,0.955651003095384
hsa-miR-508-3p,-0.759933035084285,9.17583961749546,0.216125716228957,0.955651003095384
hsa-miR-6855-3p,0.431681674283562,6.94568982201393,0.217030188493394,0.955651003095384
hsa-miR-6767-5p,-0.421904232039239,6.25622166816487,0.217458715593507,0.955651003095384
hsa-miR-6822-3p,-0.495293728007107,5.40123866143862,0.217932186019681,0.955651003095384
hsa-miR-4508,-0.518269946204245,6.6650127253617,0.218073438626,0.955651003095384
hsa-miR-4681,0.47382977332399,5.47862680798005,0.218439513257576,0.955651003095384
hsa-miR-1247-3p,-0.548365283726001,6.99794336915205,0.218954268615493,0.955651003095384
hsa-miR-7114-3p,-0.475817338285482,6.47312406594012,0.21920254241955,0.955651003095384
hsa-miR-1246,0.636284946796962,7.72857936287387,0.219574041532704,0.955651003095384
hsa-miR-3622a-5p,0.496737078240915,4.72616798818617,0.21987917109303,0.955651003095384
hsa-miR-138-2-3p,0.424260996786972,8.75172613874527,0.220836147162017,0.955651003095384
hsa-miR-99a-5p,-0.49269447243708,11.0073884775252,0.220844773198253,0.955651003095384
hsa-miR-6089,-0.579060870415274,7.79238259306008,0.221043223876038,0.955651003095384
hsa-miR-126-3p,-0.604427891237104,11.6002681542864,0.221254335105001,0.955651003095384
hsa-miR-466,-0.550925303684841,4.76978554590971,0.221666080509658,0.955651003095384
hsa-miR-1468-5p,-0.381855997557158,6.72651668475057,0.222169716459003,0.955651003095384
hsa-miR-4534,0.538924621259259,6.25521253057598,0.222181350528721,0.955651003095384
hsa-miR-196b-3p,-0.66943209198677,6.04738687887004,0.222613936128906,0.955651003095384
hsa-miR-6882-3p,-0.437263970325878,5.99788469463368,0.223850788420139,0.955651003095384
hsa-miR-3167,0.463999176449351,5.96453454821972,0.223962791528196,0.955651003095384
hsa-miR-1237-5p,-0.541398831169498,8.34438491248189,0.224078918336878,0.955651003095384
hsa-miR-6771-3p,0.478678806660245,5.85819315744532,0.224208018141351,0.955651003095384
hsa-miR-4664-5p,0.47566670748764,6.99079417217917,0.225297300527927,0.955651003095384
hsa-miR-8075,0.418782524008704,5.93434813156146,0.226239058557804,0.955651003095384
hsa-miR-6780b-5p,-0.54004359113769,11.088932491047,0.227193273819198,0.955651003095384
hsa-miR-6865-5p,-0.513446919956012,7.14602476232213,0.227239880235985,0.955651003095384
hsa-miR-4778-5p,0.431121816841202,5.98449194292248,0.227580684123384,0.955651003095384
hsa-miR-4252,-0.668110343348122,5.47599399904683,0.227885285860237,0.955651003095384
hsa-miR-5190,0.38946291112566,6.70271546079725,0.228471858318717,0.955651003095384
hsa-miR-4694-5p,0.46221053153159,4.84423540291257,0.228860647629129,0.955651003095384
hsa-miR-4461,0.559855611157699,6.14470800850177,0.230201451775115,0.955651003095384
hsa-miR-345-3p,-0.58334499122806,6.99437446933373,0.230444600184206,0.955651003095384
hsa-miR-4488,0.381985936259822,7.14941346736545,0.231018191486299,0.955651003095384
hsa-let-7d-3p,-0.415373406740586,8.06810368743634,0.231479955144855,0.955651003095384
hsa-miR-5003-5p,-0.412193948049228,6.82424131896507,0.231840068661554,0.955651003095384
hsa-miR-361-3p,-0.48969062569778,8.16338538528831,0.232389033045486,0.955651003095384
hsa-miR-5100,0.470919120113999,7.57906714765432,0.232804419059942,0.955651003095384
hsa-miR-3182,0.534294545040788,5.76521933685305,0.232813349192175,0.955651003095384
hsa-miR-5008-3p,0.47156353743454,9.12221311313473,0.232842678407462,0.955651003095384
hsa-miR-1184,-0.556403573216004,5.31493021166735,0.232849909590378,0.955651003095384
hsa-miR-7159-5p,0.622732091614339,6.3286752861814,0.233355340002642,0.955651003095384
hsa-miR-1470,-0.662057668374478,8.07109076943924,0.23340383796524,0.955651003095384
hsa-miR-1296-3p,0.487308859919466,6.09709510824052,0.233766787367101,0.955651003095384
hsa-miR-5681b,0.529449091049206,5.90214255160467,0.233980168401594,0.955651003095384
hsa-miR-3909,0.420329120787544,6.83434816638274,0.234306919196891,0.955651003095384
hsa-miR-3126-5p,0.39193635756198,7.1051004876543,0.234899855920014,0.956032942414879
hsa-miR-6807-3p,-0.480295595313729,4.54708711637631,0.235419707569819,0.956032942414879
hsa-miR-494-3p,-0.566488159630016,5.8941590595234,0.235991710254664,0.956032942414879
hsa-miR-4804-5p,0.450248683923601,5.38086038841239,0.236290890364528,0.956032942414879
hsa-miR-210-5p,-0.419513423561328,5.94962271236778,0.238413123022672,0.962694107534663
hsa-miR-4462,0.376608238144912,7.0121346383816,0.239393765965725,0.963370659101849
hsa-miR-4662a-5p,-0.376515654385158,7.13953229424462,0.240638068945666,0.963370659101849
hsa-miR-7851-3p,0.474344200952094,6.4910197649625,0.240679403996122,0.963370659101849
hsa-miR-7-1-3p,0.414296595563576,5.50240275121402,0.240692069631001,0.963370659101849
hsa-miR-553,0.512419164265151,5.33207276675707,0.241664626194992,0.963370659101849
hsa-miR-28-5p,-0.44840243839721,7.26009564302358,0.242651559368659,0.963370659101849
hsa-miR-6859-5p,-0.419523839019905,5.29647668437376,0.242861536102837,0.963370659101849
hsa-miR-6761-5p,-0.549693889236546,5.9509807424408,0.242867229061141,0.963370659101849
hsa-miR-208b-3p,0.478853603886244,5.3288978147748,0.243679297252363,0.963370659101849
hsa-miR-940,-0.49013362289926,7.96459257558808,0.244815071824876,0.963370659101849
hsa-miR-6080,0.604369884457213,6.1813976552641,0.244888066202242,0.963370659101849
hsa-miR-664b-5p,0.457447770999054,7.88584459379751,0.244888591033732,0.963370659101849
hsa-miR-1245b-3p,-0.520312895660625,5.26905314530773,0.244903257419033,0.963370659101849
hsa-miR-30c-2-3p,0.419851824754364,7.30416431371179,0.245819080252893,0.963370659101849
hsa-miR-5691,-0.482729255451821,7.75471664401694,0.245927184457473,0.963370659101849
hsa-miR-6890-3p,0.487536070332173,5.5803736854775,0.247336599077817,0.963370659101849
hsa-miR-6743-5p,-0.411170204483421,7.9985508996673,0.247721693641047,0.963370659101849
hsa-miR-339-3p,-0.395963808519798,9.00372863373367,0.247859792819408,0.963370659101849
hsa-miR-4495,0.529543921983024,4.74137756255017,0.248292632037817,0.963370659101849
hsa-miR-5589-3p,0.999742565071967,4.35959133292349,0.248449194941769,0.963370659101849
hsa-miR-191-3p,0.489183132214949,6.571847827531,0.248633651869352,0.963370659101849
hsa-miR-4690-5p,0.441784227572533,9.20969388438088,0.249057268764344,0.963370659101849
hsa-miR-4730,0.407942136798751,6.00244122750439,0.25045220722872,0.963500678885762
hsa-miR-605-5p,0.493884187957941,7.77160751175928,0.250991886691941,0.963500678885762
hsa-miR-1273d,-0.511921667893876,5.01781702362085,0.25108862368509,0.963500678885762
hsa-miR-520h,-0.492626844030509,7.71186448701253,0.252495565988066,0.963500678885762
hsa-miR-320a,-0.475069130097405,11.3435052755148,0.252522994199882,0.963500678885762
hsa-miR-6069,-0.389645752482172,6.46908393408605,0.252946588163981,0.963500678885762
hsa-miR-648,-0.532283851356089,5.87028218777603,0.253198747325028,0.963500678885762
hsa-miR-10b-5p,-0.747021674699992,10.7945261603645,0.253379846277562,0.963500678885762
hsa-miR-1180-5p,-0.378642832082305,6.92712311080095,0.253855759070637,0.963500678885762
hsa-miR-4490,-0.454710007274899,4.75434811003922,0.254500150325726,0.963500678885762
hsa-miR-636,-0.402084647348954,7.74319356184401,0.254646903864668,0.963500678885762
hsa-miR-204-3p,-0.441743217488582,5.33101734252651,0.254806160753279,0.963500678885762
hsa-miR-4501,-0.389579794388366,6.96133128778954,0.256210444490745,0.967003226128315
hsa-miR-6810-5p,-0.563853439499672,5.84388432283773,0.259110858302257,0.967288080053442
hsa-miR-495-3p,0.550466179254475,4.84472323705036,0.259362295805758,0.967288080053442
hsa-miR-1228-5p,0.380939451002494,7.13301100180617,0.259512489942578,0.967288080053442
hsa-miR-6817-3p,-0.47089075212352,4.95453468385368,0.259894802817832,0.967288080053442
hsa-miR-4743-5p,-0.445787874666699,5.23820052566049,0.26064125632008,0.967288080053442
hsa-miR-4422,0.547436966347893,4.68625177994805,0.26075502852488,0.967288080053442
hsa-miR-130b-5p,-0.629399607004972,6.44853854991772,0.261092367955443,0.967288080053442
hsa-miR-6500-3p,-0.383034662021939,8.80157912771309,0.261215643539968,0.967288080053442
hsa-miR-4767,0.359922228536745,7.53611813655637,0.261475837589999,0.967288080053442
hsa-miR-1282,-0.846549521292331,4.40713396732659,0.261606174474719,0.967288080053442
hsa-miR-498,-0.529481154912549,6.29176534846798,0.261669727471706,0.967288080053442
hsa-miR-6794-5p,-0.398622556472664,9.83322385272131,0.262023661823671,0.967288080053442
hsa-miR-4259,0.416864398338064,8.12581885483774,0.262838412383722,0.968528430332004
hsa-miR-6815-3p,0.546017783180531,6.49621259934052,0.263709718191088,0.969972290728309
hsa-miR-7112-5p,0.395023342569726,5.39759182864899,0.264860277818308,0.970359521884973
hsa-miR-1286,0.43722800715431,5.69613652098575,0.265758421435254,0.970359521884973
hsa-miR-3656,-0.385827984167395,8.6555413782554,0.266579600754867,0.970359521884973
hsa-miR-4265,-0.404812922482446,5.49604851002077,0.266734885205842,0.970359521884973
hsa-miR-484,-0.379913352952273,7.22770772850248,0.266921275621612,0.970359521884973
hsa-miR-4635,0.401408198230696,8.2495722458115,0.267403226751996,0.970359521884973
hsa-miR-6781-3p,-0.484105131776449,6.1063709099744,0.267732310059361,0.970359521884973
hsa-miR-373-5p,-0.417298827128981,5.83209156226975,0.268475396919026,0.970359521884973
hsa-miR-4676-3p,0.361597254874136,5.55479936919405,0.268501302301045,0.970359521884973
hsa-miR-5095,0.373412385891196,7.60759964383827,0.268711306524232,0.970359521884973
hsa-miR-6511a-5p,0.374239968118744,6.76509438926659,0.269091295984909,0.970359521884973
hsa-miR-4766-5p,-0.381665525277495,8.15701302338325,0.269689912158079,0.970787708711378
hsa-miR-520a-3p,-0.826249957798784,4.60998448271488,0.272286714111166,0.976106813422997
hsa-let-7g-5p,-0.439618107096098,11.2279400643762,0.27256093527166,0.976106813422997
hsa-miR-6759-3p,-0.446961732988178,5.47719445776614,0.273557672173363,0.976106813422997
hsa-miR-5694,0.344632369778349,7.04530050104027,0.274238261330112,0.976106813422997
hsa-miR-3941,-0.592008293032908,5.98298962361276,0.274683637022502,0.976106813422997
hsa-miR-3613-5p,-0.465543600900308,8.11086305829405,0.275344697386102,0.976106813422997
hsa-miR-6751-5p,0.445426840172117,5.55562576389586,0.27621203387575,0.976106813422997
hsa-miR-6821-5p,0.388691320845527,8.07697967089062,0.276255006536314,0.976106813422997
hsa-miR-1277-5p,-0.902154072213261,4.70123290606915,0.276454309969035,0.976106813422997
hsa-miR-6769b-5p,0.419187861448799,6.95069070076174,0.276839196774054,0.976106813422997
hsa-miR-3922-5p,0.422841175465757,5.09488858949688,0.277334334629039,0.976106813422997
hsa-miR-3142,0.425437363091849,6.17491925651632,0.277435693588937,0.976106813422997
hsa-miR-29c-3p,-0.484301800187756,9.98068504143176,0.277458787765215,0.976106813422997
hsa-miR-7158-5p,0.435350749613897,5.38371608528289,0.278052806871535,0.976106813422997
hsa-miR-4524b-5p,-0.763963947059426,4.14200126978989,0.27885356220928,0.976106813422997
hsa-miR-581,-0.523338145675057,4.94538409919838,0.278887660977999,0.976106813422997
hsa-miR-593-3p,0.451583058813129,6.10776687233596,0.280223413168466,0.978862145783318
hsa-miR-4701-3p,-0.531151662203633,5.14669667407069,0.280914377838195,0.978862145783318
hsa-miR-3190-5p,-0.435007414289488,10.2901471876013,0.28120322320705,0.978862145783318
hsa-miR-6786-5p,-0.344992915863644,6.56685577050864,0.281719314152471,0.978862145783318
hsa-miR-4668-3p,-0.40906933179015,5.02321369622079,0.2832578770278,0.978862145783318
hsa-miR-7107-3p,-0.886562152425615,4.80194011638832,0.283436623179876,0.978862145783318
hsa-miR-29b-3p,-0.483008362736672,7.84019250787179,0.283867656116358,0.978862145783318
hsa-miR-759,0.444172315422486,8.11747526032543,0.28388681345977,0.978862145783318
hsa-miR-6881-3p,0.387280819750624,7.00948259919088,0.284029698257443,0.978862145783318
hsa-miR-5582-3p,-0.523147740064008,7.15564291566125,0.284963862013497,0.980411382403579
hsa-miR-6769b-3p,-0.542572198705598,6.74093243797737,0.286206082781419,0.982712066524542
hsa-miR-4793-5p,-0.369727588874485,7.38960336590441,0.287828276475048,0.982712066524542
hsa-miR-1250-3p,0.434366066791819,6.29433963897837,0.288055416089488,0.982712066524542
hsa-miR-8085,-0.562319407095883,6.49469824082485,0.288441004950856,0.982712066524542
hsa-miR-597-3p,0.430185792116651,6.59909035258433,0.288801274249005,0.982712066524542
hsa-miR-8062,0.535574740594151,4.98912006440707,0.289623038518241,0.982712066524542
hsa-miR-30d-5p,-0.431272954367285,11.9339943489448,0.289693068984342,0.982712066524542
hsa-miR-375,-0.641120888733144,9.11619557823284,0.289899871827484,0.982712066524542
hsa-miR-5000-5p,0.705854104181376,4.76702102183338,0.29046595594756,0.982712066524542
hsa-miR-3152-5p,0.414069415437516,5.54118096250563,0.290490269788273,0.982712066524542
hsa-miR-610,0.486421161894494,7.554629153373,0.29235543878285,0.984531418265363
hsa-miR-3908,0.463877116628161,5.17282001149338,0.292905645629634,0.984531418265363
hsa-miR-3130-5p,-0.394217962005597,10.7566151049403,0.293287663675706,0.984531418265363
hsa-miR-4293,0.426056467225649,6.85902762823109,0.294935519207029,0.984531418265363
hsa-miR-9-3p,-0.443794803811035,4.80589453198222,0.294949219651907,0.984531418265363
hsa-miR-1263,0.383696123308152,6.37662522831677,0.295004661805093,0.984531418265363
hsa-miR-4537,0.377414619172099,6.85472447979809,0.295278772390968,0.984531418265363
hsa-miR-423-5p,-0.51746836421423,11.7473096024668,0.296106324197716,0.984531418265363
hsa-miR-125a-3p,-0.398134579969596,6.98363646373169,0.296769339094553,0.984531418265363
hsa-miR-216a-5p,-0.384809489921865,6.00880261447249,0.296821152294784,0.984531418265363
hsa-miR-107,-0.383326560325268,9.17145486324737,0.296826872285621,0.984531418265363
hsa-miR-5705,-0.479388559794465,7.71810345860249,0.296868099427519,0.984531418265363
hsa-miR-3978,-0.436580984836844,5.92661863516543,0.299732941446079,0.98656107019682
hsa-miR-4479,-0.600280831743928,11.6973448241774,0.30050206392505,0.98656107019682
hsa-miR-3166,0.554413166474313,5.91887878627235,0.300602459977702,0.98656107019682
hsa-miR-486-3p,-1.05624383155273,8.11844668177888,0.300637413283332,0.98656107019682
hsa-miR-6511b-3p,-0.381580044892764,6.22158437636854,0.301534453947479,0.98656107019682
hsa-miR-6501-3p,0.535913269197072,4.90946630782191,0.302015974104352,0.98656107019682
hsa-miR-4655-5p,-0.462878525814657,8.46105253625172,0.303013853942613,0.98656107019682
hsa-miR-4262,0.380056593771643,5.10192353336145,0.303159740162233,0.98656107019682
hsa-miR-6870-3p,-0.559220786489272,6.19324556538515,0.303673761255773,0.98656107019682
hsa-miR-4677-3p,0.557330075844375,5.27584228834205,0.303836466208374,0.98656107019682
hsa-miR-6874-5p,-0.383629402044693,5.61050159441716,0.304549350668934,0.98656107019682
hsa-miR-6749-3p,-0.479835329725351,6.22024473903956,0.304747533079864,0.98656107019682
